query	target	bits	fident	alnlen	lddt	ttmscore	alntmscore	cigar	query_ec	target_ec	ungapped_alnlen	ec_match
Q9Y2B2	P39849	49	0.112	195	0.2672	0.1485	0.1485	6M2I8M4D7M5I4M1D13M1I7M10I14M4I4M7I4M1I9M14D7M6D2M1I5M11D4M10D24M	3.5.1.89	1.1.1.90	118	False
Q9Y2B2	P80175	48	0.145	192	0.2599	0.1395	0.1395	16M1D11M4I13M1D9M2I9M9D5M2I4M2I2M6D6M8I3M2I12M3I3M1D4M11D5M12D6M2I8M2D8M	3.5.1.89	1.1.99.36	124	False
Q9Y2B2	P14755	44	0.145	248	0.2284	0.1767	0.1767	5M1I2M4D9M7I24M1I8M3D2M6D10M4D2M8D3M6I10M1I7M2D4M4D13M16I7M2I6M1I3M13D8M11D6M1I28M	3.5.1.89	1.1.1.45	157	False
Q9Y2B2	P52850	42	0.17	194	0.2619	0.08061	0.08061	8M1I1M10D4M2D27M3D11M2D2M8I5M5I2M2D3M1I2M4D11M3D8M4D5M6I4M4D14M7D4M2D1M9D9M	3.5.1.89	2.8.2.8	121	False
Q9Y2B2	Q50539	40	0.128	225	0.2815	0.1107	0.1107	26M11D3M1I3M5I8M1I15M5I6M3I2M7I15M1I7M10I16M6I5M1D5M1I5M2D6M7D4M5I11M7I15M	3.5.1.89	2.1.1.245	152	False
Q9Y2B2	Q9C0Y4	34	0.115	243	0.2305	0.0684	0.0684	22M11D17M1D14M3D21M1I2M4D1M1I3M5D10M2D4M3I17M6D5M1I9M2D9M8I4M4I18M13I8M1D13M	3.5.1.89	3.2.1.20	177	False
P14775	P14775	610	1.0	96	1.0	1.0	1.0	96M	1.1.2.7	1.1.2.7	96	True
P15505	P15505	8978	1.0	1004	1.0	1.0	1.0	1004M	1.4.4.2	1.4.4.2	1004	True
P15505	Q59072	333	0.11	400	0.4486	0.7217	0.7217	9M2I10M4D4M3I34M1I17M8I33M3D19M3D37M1D8M2I21M5I15M5I2M2I6M9I10M5D14M2D21M1D4M2I24M3D14M2I13M1I21M	1.4.4.2	2.5.1.73	336	False
P15505	P34896	225	0.111	502	0.3718	0.5135	0.5135	21M2I7M1I7M3D4M1I7M3D3M2I22M4D14M4I9M2D3M1D4M1D10M10D8M2D3M2D5M1D2M6D7M2I2M1D28M5D3M1I6M1I11M1D2M5I10M10I14M2I4M3I22M1D44M1D5M6D13M3I6M7D3M2D8M2D2M2D13M14D16M22I3M2I13M	1.4.4.2	2.1.2.1	364	False
P15505	P16932	184	0.146	388	0.3864	0.5398	0.5398	13M2D6M1I19M5I23M1D4M11D1M1I4M8D7M1D13M4D8M1I4M2D5M3D18M4D9M2I8M2D6M2I3M2D3M7I13M2I10M7I18M1I3M6I21M7D8M6I5M3D27M1D37M	1.4.4.2	4.1.1.64	296	False
P15505	P23526	44	0.086	277	0.2115	0.169	0.169	5M1I19M2I14M2D9M2I4M4I5M1D5M8D13M2I2M1D5M6I6M2I1M2D12M9I3M17D1M10D8M2I9M16I3M18I19M1I4M9D6M1I8M	1.4.4.2	3.3.1.1	161	False
P15505	P07101	30	0.132	333	0.2558	0.06411	0.06411	11M1D10M11D32M4I4M9D15M5I12M12D8M3D10M32D4M5D2M11D2M1D5M1I2M4D5M1D6M14D5M1I7M4D1M4D17M2I6M7I15M14D8M	1.4.4.2	1.14.16.2	187	False
P15505	Q06518	24	0.102	974	0.1967	0.06646	0.06646	28M4D23M12D7M4D5M4I9M10I2M2I6M1I10M26I5M3I6M1I18M4I10M4I2M6D28M12D7M2I2M6D5M19D1M4D3M1D2M11I6M4I8M15I3M2I5M1I5M9I3M2I1M1D3M3D10M6I10M7D5M23D6M4D2M24D8M8I10M7I2M3I3M6D4M4I2M13I2M10I12M13I3M10I4M1D8M3D3M4I13M7D15M6I5M6I2M19I3M25I7M1D4M31I9M5D2M1D12M2D8M5I9M8I6M2D1M1I20M3D2M4D10M7I3M14I3M1D2M14I6M2I4M7I4M1D19M1I6M	1.4.4.2	1.14.13.39	482	False
P15505	P29477	217	0.092	971	0.2014	0.06289	0.06289	25M2D18M1I7M12D7M4D5M4I11M12I6M1I10M26I5M3I6M1I18M4I10M4I2M6D28M12D7M2I2M6D5M19D1M4D3M1D2M11I6M4I8M15I3M2I5M1I5M9I3M2I1M1D3M3D10M6I10M7D5M23D6M4D2M24D8M8I10M7I2M3I3M6D4M4I2M13I2M10I12M13I3M10I4M1D8M3D3M4I13M7D15M6I8M50I10M29I4M1I9M5D2M1D12M2D8M5I9M8I6M2D1M1I22M7D10M7I3M14I3M1D2M14I5M2I5M7I4M1D19M1I6M	1.4.4.2	1.14.13.39	482	False
P15505	P35228	213	0.094	998	0.1839	0.06556	0.06556	20M3D8M4D23M12D7M4D5M4I8M10I3M2I6M1I10M26I5M3I6M1I18M4I10M4I2M6D28M12D7M2I2M6D5M19D1M4D3M1D2M11I6M4I8M15I3M2I5M1I5M9I3M2I1M1D3M3D10M6I10M7D5M23D6M4D2M24D8M8I10M7I2M3I3M6D4M4I2M13I2M10I12M13I3M10I4M1D8M3D3M4I13M7D15M6I5M6I2M19I3M24I12M31I9M5D2M1D11M2D9M5I9M8I6M2D1M1I20M3D2M4D10M7I2M14I4M1D2M14I5M2I5M7I4M1D19M1I6M7D5M4D6M	1.4.4.2	1.14.13.39	494	False
P15505	P04177	80	0.108	304	0.1955	0.07406	0.07406	5M1I16M8D5M7I5M7D11M2I18M12D7M3D11M32D4M5D2M11D2M1D5M1I2M4D5M1D5M14D6M1I7M4D1M4D17M2I6M7I15M14D8M	1.4.4.2	1.14.16.2	163	False
P15505	O09046	73	0.052	57	0.5268	0.03611	0.03611	19M2D10M4D22M	1.4.4.2	1.4.3.2	51	False
P15505	P39849	61	0.14	256	0.2351	0.1877	0.1877	5M6I29M2D8M1I8M10D2M3D5M3D18M4I3M4I11M2D6M8I2M20I3M1I6M5I9M13I6M3I13M1D14M5D3M4I10M	1.4.4.2	1.1.1.90	161	False
P15505	P80175	52	0.12	265	0.2437	0.1923	0.1923	8M7I23M1D3M2D9M2I6M10D3M4D15M2D7M2I5M4I11M2D5M8I7M43I9M6D7M4I6M2I4M1D12M1I6M5D5M2I6M	1.4.4.2	1.1.99.36	157	False
P15505	Q15678	50	0.149	114	0.3963	0.02102	0.02102	8M2D18M4D27M4I6M9I9M7D20M	1.4.4.2	3.1.3.48	88	False
P15505	P00439	38	0.111	261	0.1929	0.0768	0.0768	10M1D21M8D13M6I9M2I10M11D2M5I11M14D3M4D1M1D5M1I2M10D5M4D2M3D3M2D6M1I7M4D1M4D17M2I6M7I15M14D8M	1.4.4.2	1.14.16.1	157	False
P15505	P04176	36	0.098	255	0.1836	0.06632	0.06632	22M3D7M8D14M5I5M3I15M9D10M1D6M14D4M1D7M11D6M2D2M3D3M2D6M1I7M4D1M4D17M2I6M7I15M14D8M	1.4.4.2	1.14.16.1	161	False
P15505	P70080	30	0.093	128	0.1105	0.07084	0.07084	6M1D2M5I15M7D6M1I7M4D1M4D17M2I6M7I15M14D8M	1.4.4.2	1.14.16.4	83	False
P15505	P17752	28	0.076	144	0.1104	0.07033	0.07033	7M9I6M1D2M5I15M7D6M1I7M4D1M4D17M2I6M7I15M14D8M	1.4.4.2	1.14.16.4	90	False
P16635	P16635	1488	1.0	173	1.0	1.0	1.0	173M	4.4.1.5	4.4.1.5	173	True
P16932	P16932	3785	1.0	433	1.0	1.0	1.0	433M	4.1.1.64	4.1.1.64	433	True
P16932	Q59072	236	0.119	419	0.3972	0.5904	0.5904	12M3I11M9D11M2I14M5I8M4D12M9I8M7I4M1D6M5I7M1D10M1D6M2I11M1D4M3I3M2I20M1I6M1I3M1I6M2I6M2D15M3I11M12D15M1D8M1D10M8I8M2I6M4D7M9I2M2D5M6D6M1D6M1I2M1I12M2I23M	4.1.1.64	2.5.1.73	304	False
P16932	P34896	222	0.146	430	0.4171	0.5046	0.5046	7M1D16M8D12M2D8M1D11M4I8M2D6M2I2M7D4M6I5M5I5M1D2M1D3M2I5M3I3M1I14M5I3M1I5M1D4M7I26M1I2M3D10M4I7M2D3M1I8M15D13M2D49M8I2M4D2M1D7M4I18M3I11M5D2M1D10M3D20M	4.1.1.64	2.1.2.1	313	False
P16932	P15505	200	0.153	385	0.4462	0.2552	0.2552	13M2I6M1D19M5D23M13I10M6I7M1I13M4I8M1D4M2I5M3I18M4I9M2D8M2I6M2D3M5D18M2D10M7D18M1D3M6D21M7I8M6D5M3I27M1I37M	4.1.1.64	1.4.4.2	299	False
P16932	Q9P4V2	33	0.125	408	0.2175	0.12	0.12	27M14D3M6D9M9D1M4D13M3D7M4D5M2D3M1D3M2I10M2D4M4D9M1I7M1D3M7I2M5I11M2I5M6D3M12I6M3I6M1I14M2I15M14D3M2D14M5I6M16I4M3D4M1I6M6D4M3D15M2I3D9M2D11M4I14M	4.1.1.64	5.4.2.3	256	False
P17752	P17752	3841	1.0	444	1.0	1.0	1.0	444M	1.14.16.4	1.14.16.4	444	True
P17752	P70080	2987	0.858	445	0.9349	0.865	0.865	101M1D343M	1.14.16.4	1.14.16.4	444	True
P17752	P04176	2251	0.525	457	0.8969	0.8583	0.8583	9M13D57M2I4M3D10M2D8M7I342M	1.14.16.4	1.14.16.1	430	True
P17752	P00439	2120	0.566	429	0.8818	0.7399	0.7399	54M2I3M3D14M1I3M1D5M2I3M3I335M	1.14.16.4	1.14.16.1	417	True
P17752	P04177	2033	0.497	436	0.8683	0.7184	0.7184	5M1I11M1D31M1D3M2D23M2I6M5I6M3I14M2I4M2D314M	1.14.16.4	1.14.16.2	417	True
P17752	P07101	1859	0.487	435	0.8513	0.6273	0.6273	19M1D30M3D24M2I12M8I14M2I4M2D314M	1.14.16.4	1.14.16.2	417	True
P19839	P19839	3097	1.0	360	1.0	1.0	1.0	360M	1.14.14.3	1.14.14.3	360	True
P19839	P07740	2277	0.853	355	0.8929	0.9419	0.9419	355M	1.14.14.3	1.14.14.3	355	True
P19839	P54989	339	0.123	453	0.5308	0.576	0.576	11M7D9M2D23M2D4M16D31M1I40M4D20M3D3M18D11M1I31M2I1M2D5M2I2M1D60M1I4M17D37M2D2M3D24M10D2M1I14M3D8M3D10M	1.14.14.3	1.14.14.10	352	True
P19839	P58314	96	0.104	296	0.2987	0.3637	0.3637	7M1D3M2D6M2D8M1I4M1I11M6I2M8I6M2D10M3I1M7D1M6I5M15I3M2D12M9D18M24I4M1I9M18D12M1D9M4I12M7I10M1I8M4I10M	1.14.14.3	4.1.2.13	171	False
P19839	Q50539	64	0.104	365	0.2754	0.2195	0.2195	8M4I15M8I2M4I4M2I3M2D2M15I8M3I17M3I7M1D2M16I13M14I1M6I2M10I2M1D5M3D16M2I3M1D3M1D9M2I3M1I2M5I8M2I15M4D9M7D11M3I6M11I15M18I22M1I2M	1.14.14.3	2.1.1.245	215	False
P19839	P14755	34	0.076	406	0.2102	0.1662	0.1662	6M2D3M12I3M2I11M1I5M9I4M3D6M32D7M1D6M3I3M2I5M1D17M1D5M1D5M2I6M11D2M14D12M28I14M13D8M7I6M7I8M21I6M4D3M1I17M10D7M16D2M4D12M4I5M	1.14.14.3	1.1.1.45	194	False
P19839	P04830	54	0.073	383	0.2711	0.1668	0.1668	6M1D3M8D3M2D6M13D7M2I15M6D8M19D3M1I9M1D4M1D9M32D3M27D3M1D17M4D4M4D4M18I10M2I11M3I4M16I1M1D22M2I8M7D8M2D8M1I9M6D8M3I7M	1.14.14.3	2.4.1.19	200	False
P21816	P21816	1879	1.0	200	1.0	1.0	1.0	200M	1.13.11.20	1.13.11.20	200	True
P21816	Q16878	1683	0.92	200	0.9655	0.9757	0.9757	200M	1.13.11.20	1.13.11.20	200	True
P21836	P21836	5462	1.0	614	1.0	1.0	1.0	614M	3.1.1.7	3.1.1.7	614	True
P21954	P21954	3761	1.0	428	1.0	1.0	1.0	428M	1.1.1.42	1.1.1.42	428	True
P21954	P33198	2532	0.609	423	0.9328	0.9559	0.9559	168M2I208M1I15M4D25M	1.1.1.42	1.1.1.42	416	True
P21954	P41562	2496	0.653	413	0.9339	0.9645	0.9645	5M1I152M2I14M1D194M1I11M3D29M	1.1.1.42	1.1.1.42	405	True
P21954	P54071	2471	0.585	442	0.9292	0.8855	0.8855	16M10D2M2D157M2I208M1I15M4D25M	1.1.1.42	1.1.1.42	423	True
P21954	O29610	539	0.17	469	0.5886	0.6945	0.6945	11M3I7M8D2M1D9M2D3M5D9M5I10M2D33M9I16M1D18M3D2M2I14M1D1M11I8M10D5M5I7M3I26M1D33M7D6M7D16M1D38M2I20M6I20M7I17M1I14M4I17M	1.1.1.42	1.1.1.42	362	True
P21954	P37412	479	0.185	420	0.561	0.7429	0.7429	15M3D16M1D44M5I5M1I7M4D18M2I9M9D8M1D3M1I3M5I6M5I4M3I5M3I4M8I34M1I16M1I3M6I25M1D32M1I17M6I13M2I8M4I16M1I11M2I2M4I16M	1.1.1.42	1.1.1.85	340	True
P21954	P61495	453	0.171	420	0.5719	0.7582	0.7582	2M4I15M7D8M3I43M6I12M3D4M2D3M1I18M5D11M1D3M1I3M11I8M4I9M13I32M1I16M1I3M6I20M1D35M2I12M3I7M3I13M6I25M2I6M4I3M5I14M	1.1.1.42	1.1.1.85	325	True
P22320	P22320	4351	1.0	488	1.0	1.0	1.0	488M	1.12.1.2	1.12.1.2	488	True
P54071	P54071	3945	1.0	452	1.0	1.0	1.0	452M	1.1.1.42	1.1.1.42	452	True
P54071	P33198	3556	0.961	420	0.9798	0.9804	0.9804	420M	1.1.1.42	1.1.1.42	420	True
P54071	P41562	2831	0.697	410	0.9536	0.9623	0.9623	3M4D164M1D213M1I24M	1.1.1.42	1.1.1.42	404	True
P54071	P21954	2453	0.602	428	0.9209	0.9319	0.9319	10M6D157M2D208M1D15M4I25M	1.1.1.42	1.1.1.42	415	True
P54071	O29610	502	0.169	472	0.5872	0.6808	0.6808	15M10D2M1D9M2D3M5D9M5I9M2D34M9I16M1D18M3D2M2I19M2I2M8I4M17D8M13I22M1D30M14D25M1D38M2I20M6I22M7I29M8I17M	1.1.1.42	1.1.1.42	353	True
P54071	P37412	477	0.157	426	0.5708	0.7444	0.7444	15M3D15M1D45M5D10M7I8M1D13M3I6M9D7M1D8M6I5M6I12M11I39M1I9M1I4M1I2M5I25M1D32M1I11M3I6M3I19M2I5M4I23M6I4M4I18M	1.1.1.42	1.1.1.85	341	True
P54071	P61495	429	0.158	422	0.5526	0.7402	0.7402	2M4I9M7D15M3I42M6I12M3D7M1D19M5D10M14I5M3D9M4I4M2I2M9I39M1I10M1I2M1I2M5I20M1D34M2I13M3I7M3I18M6I18M1I10M6I2M7I13M	1.1.1.42	1.1.1.85	324	True
P54071	Q9P2W7	53	0.126	158	0.3623	0.1335	0.1335	18M3D3M2D20M1I2M1I10M4D16M2I2M1I9M4I3M2I15M1D4M1I6M4I8M3D6M1D6M	1.1.1.42	2.4.1.135	128	False
P54071	O00469	35	0.103	318	0.2856	0.06678	0.06678	22M3I17M5I5M1D9M1D5M6I9M13D7M7I12M5D4M2D1M4D8M1I4M14I7M3I7M2D1M2D8M25I4M12I8M1I1M1I3M5I3M1I3M6I6M9I4M2D5M3I7M2I12M	1.1.1.42	1.14.11.4	182	False
P54071	Q15678	28	0.099	292	0.2724	0.02758	0.02758	48M1D10M4D9M4D5M14I23M6I8M3I18M11D1M4I10M4D3M2D4M12I4M6I1M3D4M1I8M13D7M7I10M5I19M	1.1.1.42	3.1.3.48	192	False
P54071	P35228	36	0.095	459	0.277	0.04748	0.04748	22M3I13M38D9M1D3M3I19M11D6M8I7M1D7M1D7M14D19M9I4M1D1M3D7M14D3M4D11M12D2M6D2M6D3M1D9M8D2M11I4M1D7M3D10M13D6M1I5M1I5M2D3M4D8M10I10M2D4M1D4M2D6M3I10M2I5M7D9M	1.1.1.42	1.14.13.39	252	False
P54071	Q06518	32	0.103	435	0.2947	0.04612	0.04612	23M4D13M31D6M2D5M1D3M3I19M11D6M8I7M1D7M1D7M14D18M12I9M9D1M12D3M4D11M12D2M6D3M9D5M1I3M1I1M8D2M3I4M7I8M3D10M13D6M1I5M1I5M2D3M4D12M5I8M3I4M1D5M1I17M	1.1.1.42	1.14.13.39	241	False
P54071	P07101	31	0.096	612	0.2456	0.09586	0.09586	11M12D17M2I7M1I10M5I4M3I10M16I11M18I6M6I2M4D4M11I2M3D8M1D1M2I1M4D7M12I6M1D6M4I20M13D3M1D1M7D13M4I1M6D10M6I10M1I10M5D2M20D6M6I3M2D14M12I3M6D4M12D3M9D4M9I1M3I3M10D3M4D5M3D2M12I1M5D13M3I14M20D5M6D6M2D10M5I6M9D17M	1.1.1.42	1.14.16.2	306	False
P54071	P29477	31	0.096	456	0.2548	0.04624	0.04624	37M2D10M44D2M2D10M6D13M11D6M8I7M1D7M1D7M14D7M5I3M3D5M10I9M9D1M12D3M4D11M12D4M12D3M1D9M8D2M3I4M7I8M3D10M13D6M1I5M1I5M2D3M4D10M10I6M2D6M1D4M2D6M3I10M	1.1.1.42	1.14.13.39	239	False
P54687	P54687	3513	1.0	386	1.0	1.0	1.0	386M	2.6.1.42	2.6.1.42	386	True
P54687	O15382	2375	0.561	385	0.9415	0.9157	0.9157	45M1D18M1I320M	2.6.1.42	2.6.1.42	383	True
P54687	O14370	1878	0.425	402	0.8697	0.8357	0.8357	14M11D183M1I102M3D59M2D18M1D8M	2.6.1.42	2.6.1.42	384	True
P54687	Q06518	23	0.089	434	0.2268	0.04096	0.04096	26M6I22M14I22M6I15M35D5M1D12M1I22M19I7M16I3M10D6M10D8M2I3M13I7M5D6M1D8M3I2M1I8M7D3M2D9M12I3M2I10M2D10M12I8M1I3M1I2M8I6M5I3M	2.6.1.42	1.14.13.39	239	False
P54687	P29477	22	0.094	434	0.2172	0.04129	0.04129	43M3I6M19I4M2D4M3D5M12I15M18D5M14D11M3D24M19I7M16I5M9D4M11D8M2I4M8I17M1D8M3I2M1I10M7D1M2D9M12I3M3D9M3I10M12I8M1I3M1I2M8I6M5I3M	2.6.1.42	1.14.13.39	236	False
P54687	P35228	139	0.075	435	0.2279	0.04309	0.04309	33M5D11M2I2M20I21M6I16M35D5M1D10M1I24M19I7M16I3M10D6M10D8M2I4M8I17M1D8M3I2M1I8M7D3M2D9M12I3M3D9M3I10M12I8M1I3M1I2M8I6M5I3M	2.6.1.42	1.14.13.39	241	False
P54687	O09046	41	0.159	88	0.3252	0.03757	0.03757	49M8D6M6I19M	2.6.1.42	1.4.3.2	74	False
P54687	Q15678	39	0.131	91	0.2823	0.01734	0.01734	21M4D33M8I4M3I2M3I13M	2.6.1.42	3.1.3.48	73	False
P54687	P07101	26	0.125	254	0.2093	0.06278	0.06278	12M4I12M2I9D24M14I8M2D6M16D12M4I12M3D3M16I19M9I1M3D6M3I7M2I12M18D15M	2.6.1.42	1.14.16.2	149	False
P54989	P54989	3939	1.0	453	1.0	1.0	1.0	453M	1.14.14.10	1.14.14.10	453	True
P54989	P07740	346	0.138	440	0.5057	0.717	0.717	11M7I9M2I23M2I4M16I31M1D41M7I2M1I12M1D7M18I10M1D32M2D1M2I5M1D43M11D12M10I2M5I4M13I3M1I27M2I5M1I25M1D6M5D15M	1.14.14.10	1.14.14.3	330	True
P54989	P19839	319	0.128	453	0.4911	0.7079	0.7079	11M7I9M2I23M2I4M16I31M1D40M4I20M3I3M18I11M1D31M2D1M2I5M2D2M1I60M1D4M5I4M12I33M2I2M3I24M10I2M1D14M3I8M3I10M	1.14.14.10	1.14.14.3	352	True
P54989	P58314	86	0.104	336	0.2912	0.3692	0.3692	20M2I5M2I4M1I4M1I11M24I2M8I6M2D10M3I3M4D2M2I5M15I3M2D12M8D22M47I1M1I9M18D9M1D7M4D1M7I12M7I14M8I7M	1.14.14.10	4.1.2.13	169	False
P54989	P04830	46	0.093	397	0.2439	0.1619	0.1619	4M4D16M1D4M3D6M7D10M2D14M6D12M10I9M10D8M1D4M1D14M23D1M2D6M10D4M4I3M8I5M6I7M2D14M40I3M5I1M2I8M7D14M2D2M5D8M3I6M8I2M1D2M9I2M1D14M3D8M	1.14.14.10	2.4.1.19	211	False
P54989	P14755	35	0.114	219	0.1908	0.131	0.131	12M4I6M17I13M1I5M1I2M5I2M5D8M4D10M4I5M9D7M1D6M4I8M1D17M1D5M1D4M5I2M10D8M14D12M	1.14.14.10	1.1.1.45	132	False
P54989	Q50539	45	0.095	524	0.2335	0.1906	0.1906	10M11I6M6I9M10I10M16I3M15I10M2I15M3I7M1I3M18I13M27I2M21I3M1I5M3D23M1D10M2I3M1I2M5I8M31D10M3D18M13D6M8D3M13D8M8D1M6I4M2D5M16D9M1I14M5D3M3D2M2I18M1I8M5I3M3I7M	1.14.14.10	2.1.1.245	261	False
P54989	P06988	35	0.104	500	0.2117	0.1798	0.1798	8M1D5M1D6M10D6M5I7M1D11M8I6M5D10M23D20M1I2M4D7M2I11M3D9M4D4M6I3M13I6M6I2M14I1M11I4M21I9M6I8M2I8M1D3M1I2M5D9M6I3M12I12M6I2M8D5M7I25M2I5M1I3M2D11M15D6M1D9M1I12M5I12M4D4M	1.14.14.10	1.1.1.23	276	False
P54989	P23526	28	0.092	553	0.1821	0.1071	0.1071	10M4I5M6D11M1D6M3D8M4I4M3I11M1I6M4D4M2D12M1D2M26D7M5I7M4D7M3I4M1I2M2I6M8I6M6I4M9D11M1D6M12D1M6D3M3I2M13I24M13D13M5D4M12I9M4I9M19I3M11I6M2I1M1D4M2I8M6D3M6D3M10I5M7D9M8I17M1D4M4I10M3I26M2I6M	1.14.14.10	3.3.1.1	309	False
P58314	P58314	2465	1.0	281	1.0	1.0	1.0	281M	4.1.2.13	4.1.2.13	281	True
P58314	Q50539	78	0.11	298	0.357	0.2765	0.2765	3M1I18M2I2M12I8M8D2M4D7M5D14M1D6M19I12M5D4M1I9M7I18M13I24M1I3M10D4M5D4M1D12M6D6M2D22M1D16M	4.1.2.13	2.1.1.245	194	False
P58314	P19839	93	0.105	294	0.3281	0.3116	0.3116	8M1I2M6I3M2D7M1D6M1D11M13D9M1I8M6I2M5D8M8I6M2D4M3D16M6D14M29D9M18I12M1I9M4D12M7D11M1D14M4D4M	4.1.2.13	1.14.14.3	175	False
P58314	P07740	90	0.099	343	0.3052	0.3039	0.3039	8M1I4M4I10M1I7M3D9M13D10M1I9M3D1M4I9M8I6M2D4M1D14M6D8M1I7M32D7M8I2M10I12M1I9M4D11M7D12M1D2M12D4M3D14M5I3M5I25M	4.1.2.13	1.14.14.3	207	False
P58314	P04830	78	0.103	454	0.3013	0.1868	0.1868	11M2D6M3I8M5D5M3I2M8I2M8D2M12D5M5D10M1D2M36D9M1D11M19D5M3D4M18D5M6D6M12D15M4D4M3I1M6I15M2D9M7D7M4D3M1I3M1D6M13D7M3D6M1I2M19I2M8D15M3I8M1I1M13D2M1I5M7D11M	4.1.2.13	2.4.1.19	215	False
P58314	P52850	61	0.107	317	0.2683	0.1185	0.1185	9M2D6M4D8M3I25M6D5M2D2M2D8M10I12M21I20M3D4M4I4M1D16M6I4M2I3M5D4M4I2M7I2M9D1M2D9M4D4M2D6M1I5M8D5M2D8M1I16M9D9M	4.1.2.13	2.8.2.8	197	False
P58314	P54989	44	0.121	156	0.24	0.1196	0.1196	16M1D5M4D11M10I14M6I13M2D13M2I9M1D13M6D3M2D5M5D3M1D11M	4.1.2.13	1.14.14.10	116	False
P58314	P39849	39	0.114	174	0.22	0.1214	0.1214	14M5I7M7I10M5I8M10I19M1I5M4I8M5D6M4D13M9I21M1I12M	4.1.2.13	1.1.1.90	123	False
P58314	P22567	37	0.125	343	0.2196	0.1474	0.1474	15M1I4M1D5M4I7M5I13M11I6M7I6M4I10M13D2M2I6M1I6M26D5M3D3M3D5M14D5M8I17M5I3M5D2M2I4M3I14M2I2M16D4M12D7M5D4M3D3M9I1M2D12M1I4M	4.1.2.13	2.3.1.1	175	False
P58314	P06988	34	0.142	302	0.2024	0.1148	0.1148	6M2I3M9D13M2I1M1I2M10I9M2D3M1D5M1D1M2I12M15I4M2D1M7I7M2D9M5I3M5I12M1D5M4I3M17I8M2D6M1I18M7I4M10I3M3I11M9D4M2D15M3I9M	4.1.2.13	1.1.1.23	177	False
P58314	P14755	48	0.102	311	0.2544	0.1769	0.1769	4M1I3M14I5M2D4M17I13M1I4M7D13M5D3M9I8M16I9M12I6M5I2M1I4M2I4M9I13M1I4M1D8M3D3M3I9M5D6M3D3M5D4M2D18M1D14M3D19M	4.1.2.13	1.1.1.45	183	False
P58314	P23526	47	0.094	411	0.2348	0.1292	0.1292	13M1I4M3D10M13I16M1I4M4D8M1I2M2D4M1I3M4I8M6D5M3D4M13D2M2D5M1I8M18D7M4D2M12D6M20D17M2I5M8I9M5D6M1I9M4D3M4I8M1D6M1I5M1D10M14D2M2I9M3D6M1D3M5D6M4D8M3I3M11D6M	4.1.2.13	3.3.1.1	232	False
P58314	Q9Y2B2	45	0.086	219	0.2463	0.1689	0.1689	2M1I12M6D9M4I2M18I7M9I16M34I3M1I5M2D5M3I14M3D3M3I28M1D9M3D11M1I4M	4.1.2.13	3.5.1.89	130	False
P58314	P80175	44	0.099	241	0.2568	0.1483	0.1483	13M7I9M5I2M5D6M5I7M8I14M5I6M7I11M1I3M15I16M1D8M1D13M1I8M7D10M6I6M2I33M	4.1.2.13	1.1.99.36	165	False
P58314	P53178	42	0.08	199	0.2462	0.2105	0.2105	7M1D3M2I20M4I10M5D12M9I13M5D8M14D13M2I3M11I18M7I10M4I9M2I3M3I1M	4.1.2.13	2.4.1.141	130	False
P58314	Q9X1K8	42	0.076	289	0.2522	0.2067	0.2067	5M14I18M19I3M5I8M7I8M8I4M2D1M11I25M9I13M3I1M3I10M6D19M3D14M2I6M2D7M27D5M1I11M5I4M	4.1.2.13	1.17.1.8	162	False
P58314	P42126	31	0.065	245	0.2105	0.1284	0.1284	11M2D5M1I6M4D11M4I10M18I26M2D2M10I7M9I7M1I4M12I7M3D7M1D9M19D7M1I19M6I14M	4.1.2.13	5.3.3.8	152	False
P61495	P61495	2982	1.0	345	1.0	1.0	1.0	345M	1.1.1.85	1.1.1.85	345	True
P61495	P37412	1747	0.487	355	0.8835	0.9204	0.9204	86M1D38M1D19M3D5M1D113M1D59M1D6M2D3M1D15M	1.1.1.85	1.1.1.85	344	True
P61495	O29610	916	0.284	394	0.7207	0.7396	0.7396	25M2I12M1D4M1D31M1I8M5I24M2I6M2I18M2D8M18D22M1D20M1D14M19D3M2D91M1I21M1D6M4D3M1D14M	1.1.1.85	1.1.1.42	330	True
P61495	P21954	457	0.175	421	0.5879	0.6211	0.6211	2M4D15M7I8M3D43M6D12M3I4M2I3M1D18M5I11M1I3M1D3M11D8M4D9M13D32M1D16M1D3M6D22M1I31M3D2M1I11M3D7M3D13M6D25M2D6M4D3M5D14M	1.1.1.85	1.1.1.42	324	True
P61495	P33198	438	0.168	422	0.5939	0.6308	0.6308	2M4D22M7I2M3D42M6D12M3I7M1I19M5I10M14D5M3I9M2D8M13D37M1D10M1D2M1D2M5D22M1I32M2D13M3D7M3D18M6D18M1D10M6D2M7D13M	1.1.1.85	1.1.1.42	324	True
P61495	P41562	434	0.169	418	0.5927	0.6485	0.6485	16M7I9M3D42M6D12M3I8M1I16M7I4M2D6M1I7M12D9M4D3M3D3M9D34M1D15M1D3M6D23M1I32M2D13M3D7M3D21M3D3M3D6M1I7M2D6M12D17M	1.1.1.85	1.1.1.42	322	True
P61495	P54071	430	0.165	422	0.581	0.5756	0.5756	2M4D9M7I15M3D42M6D12M3I7M1I19M5I10M14D5M3I9M2D8M13D37M1D10M1D2M1D2M5D22M1I32M2D13M3D7M3D18M6D18M1D10M6D2M7D13M	1.1.1.85	1.1.1.42	324	True
P62593	P62593	2457	1.0	286	1.0	1.0	1.0	286M	3.5.2.6	3.5.2.6	286	True
