query	target	bits	fident	alnlen	lddt	ttmscore	alntmscore	cigar	query_ec	target_ec	ungapped_alnlen	ec_match
P05986	O60231	112	0.15	73	0.6044	0.0355	0.0355	57M2I6M3I5M	2.7.11.11	3.6.4.13	68	False
P05986	P27619	108	0.114	96	0.5524	0.0321	0.0321	74M12D6M1D3M	2.7.11.11	3.6.5.5	83	False
P05986	P22830	96	0.056	71	0.7003	0.07887	0.07887	7M6D46M4I8M	2.7.11.11	4.99.1.1	61	False
P05986	P21932	85	0.092	54	0.6532	0.01655	0.01655	54M	2.7.11.11	4.6.1.1	54	False
P05986	P13382	78	0.113	194	0.3611	0.02451	0.02451	20M1I14M1D6M1D30M1I12M4D12M1D10M1I5M11D8M4I10M2D10M1I3M1I2M8D3M2D2M1D7M	2.7.11.11	2.7.7.7	154	False
P05986	P32378	48	0.056	193	0.4662	0.05817	0.05817	30M4I22M11I4M39I8M2D12M3D2M26I7M4I14M3D2M	2.7.11.11	2.5.1.39	101	False
P06239	P06239	4411	1.0	509	1.0	1.0	1.0	509M	2.7.10.2	2.7.10.2	509	True
P06239	P06240	3936	0.968	509	0.9693	0.9042	0.9042	509M	2.7.10.2	2.7.10.2	509	True
P06239	P07948	2944	0.633	515	0.928	0.8612	0.8612	19M4D16M3I22M1D249M1D200M	2.7.10.2	2.7.10.2	506	True
P06239	P08103	2913	0.628	522	0.9305	0.8317	0.8317	47M1D12M13D449M	2.7.10.2	2.7.10.2	508	True
P06239	P00528	2021	0.425	552	0.8139	0.7521	0.7521	7M10D30M3D7M10D4M1D6M4D6M6D33M1D137M1I2M5D76M1D156M2D44M	2.7.10.2	2.7.10.2	508	True
P06239	P05532	502	0.237	475	0.5852	0.238	0.238	18M1I25M13D18M8D45M5D5M1D14M2D14M1D14M1D19M13D7M48D2M12D49M3D3M5I5M3D45M1D54M10D11M	2.7.10.2	2.7.10.1	348	True
P06239	P50528	420	0.208	293	0.5941	0.3163	0.3163	24M10D32M4D31M1I3M2D20M2I59M2D8M3I7M1I4M3D19M1I25M1I4M2D25M	2.7.10.2	2.7.11.21	261	False
P06239	P05986	403	0.205	321	0.5522	0.5111	0.5111	6M7I44M1D12M4D27M1I3M2D18M2I68M4I7M1I6M1D17M1I21M1I23M11D3M3D6M1D5M4I11M	2.7.10.2	2.7.11.11	277	False
P06239	P32490	305	0.155	545	0.4942	0.4229	0.4229	22M1I29M1D11M3I18M4I7M21I5M9I3M10I9M2I7M19I9M12I34M2D4M3D2M9D23M1D31M3D16M3D14M4D4M2I55M5D2M7I9M1I30M1I6M6D11M3I14M8D18M2I10M	2.7.10.2	2.7.12.2	403	False
P06239	P32491	302	0.164	548	0.478	0.4224	0.4224	59M12I12M5I8M4I9M1I13M7I4M7I7M5I7M8I4M9I8M2I10M10I11M2D15M21D3M2D24M1D31M3D16M3D13M4D5M2I55M5D6M7I5M1I30M1I5M6D21M3I4M8D19M2I3M	2.7.10.2	2.7.12.2	407	False
P06239	P40376	289	0.17	546	0.4978	0.4307	0.4307	43M2D20M4I2M4D7M13I6M9I3M9I7M5I6M7I7M6I8M5I8M8I5M12I19M12D3M2I16M2I26M1D10M3D16M1D13M1I3M2D18M2I69M3I31M1I21M1I27M6D8M6D17M	2.7.10.2	2.7.11.11	419	False
P06239	O60231	108	0.078	64	0.669	0.02746	0.02746	64M	2.7.10.2	3.6.4.13	64	False
P06239	P22830	98	0.098	51	0.7003	0.05151	0.05151	51M	2.7.10.2	4.99.1.1	51	False
P06239	P32378	92	0.134	52	0.6881	0.05963	0.05963	12M3I37M	2.7.10.2	2.5.1.39	49	False
P06239	P21932	84	0.072	55	0.6402	0.02797	0.02797	34M1I11M1I8M	2.7.10.2	4.6.1.1	53	False
P06239	P13382	81	0.107	371	0.2666	0.03013	0.03013	26M4D22M2D15M8I12M5I8M4I7M5I6M8D3M2D4M3I8M4I12M2I8M4I4M2D18M1D13M12I31M10D12M1D15M11D18M2D10M1I2M11D15M	2.7.10.2	2.7.7.7	269	False
P06239	P27619	70	0.135	96	0.4733	0.02348	0.02348	23M3I32M1D6M5I17M2I7M	2.7.10.2	3.6.5.5	85	False
P06240	P06240	4392	1.0	509	1.0	1.0	1.0	509M	2.7.10.2	2.7.10.2	509	True
P06240	P06239	3925	0.968	509	0.9695	0.9042	0.9042	509M	2.7.10.2	2.7.10.2	509	True
P06240	P07948	2927	0.631	518	0.9227	0.8481	0.8481	20M6I5M1D30M7D248M1D200M	2.7.10.2	2.7.10.2	503	True
P06240	P08103	2865	0.65	510	0.9209	0.8225	0.8225	11M1D43M7I448M	2.7.10.2	2.7.10.2	502	True
P06240	P00528	2023	0.418	552	0.8177	0.7554	0.7554	12M10D16M3D16M10D4M1D5M8D7M2D33M1D137M1I2M5D76M1D155M2D45M	2.7.10.2	2.7.10.2	508	True
P06240	P05532	506	0.241	472	0.5944	0.2418	0.2418	18M1I25M13D18M8D45M5D5M1D14M2D14M1D14M1D19M13D7M60D51M3D2M2I54M1D54M10D11M	2.7.10.2	2.7.10.1	351	True
P06240	P50528	426	0.21	294	0.5997	0.3177	0.3177	24M10D32M4D31M1I3M2D20M2I60M3D4M4I9M1I4M3D19M1I25M1I3M2D26M	2.7.10.2	2.7.11.21	260	False
P06240	P05986	401	0.21	323	0.5521	0.5083	0.5083	6M7I43M1D13M4D27M1I3M2D18M2I66M4I9M3D4M3I17M1I21M1I23M11D3M3D6M1D5M4I11M	2.7.10.2	2.7.11.11	275	False
P06240	P32490	313	0.156	557	0.4968	0.4321	0.4321	24M2I26M7D11M7I6M2I6M4I7M21I5M9I3M10I9M2I7M19I9M12I34M2D4M3D2M9D23M1D29M3D18M3D14M4D4M2I55M5D10M8I6M3D4M3I18M1I6M6D21M5D25M2I16M	2.7.10.2	2.7.12.2	402	False
P06240	P32491	312	0.158	562	0.4756	0.4409	0.4409	59M12I12M5I8M4I9M1I13M7I4M7I7M5I7M8I19M4D2M2I4M2I14M4D7M11D3M13I6M2D24M1D29M3D18M3D13M4D5M2I53M8D3M11I12M3D4M3I18M1I5M6D22M5D25M2I10M1I7M	2.7.10.2	2.7.12.2	422	False
P06240	P40376	275	0.17	522	0.4598	0.4289	0.4289	36M7I16M3I7M6I20M5D5M4I7M4I9M4I7M5I50M12D6M2I16M2I25M1D13M4D27M1I3M2D18M2I54M1D12M4I9M2D3M2I19M1I21M1I27M6D8M6D17M	2.7.10.2	2.7.11.11	435	False
P06240	P32378	98	0.056	53	0.6972	0.06485	0.06485	53M	2.7.10.2	2.5.1.39	53	False
P06240	O60231	87	0.095	73	0.5595	0.02754	0.02754	59M7I7M	2.7.10.2	3.6.4.13	66	False
P06240	P21932	87	0.103	58	0.7189	0.02994	0.02994	18M5I35M	2.7.10.2	4.6.1.1	53	False
P06240	P22830	86	0.065	61	0.6508	0.04483	0.04483	33M6I22M	2.7.10.2	4.99.1.1	55	False
P06240	P13382	81	0.096	485	0.2605	0.03171	0.03171	22M1D31M5D10M6I15M4I8M4I11M11D10M9I6M4I12M2I6M8I6M6D14M1D13M16I19M4D8M10D12M1D15M11D18M2D10M1I2M11D18M5D11M5D13M12I4M11D6M2I1M1D1M3D1M3D10M8I5M	2.7.10.2	2.7.7.7	318	False
P06240	P27619	70	0.134	126	0.4249	0.02446	0.02446	15M1D30M4D17M8I15M3I8M5I20M	2.7.10.2	3.6.5.5	105	False
P07948	P07948	4350	1.0	512	1.0	1.0	1.0	512M	2.7.10.2	2.7.10.2	512	True
P07948	P08103	3245	0.701	512	0.9508	0.8934	0.8934	7M3I43M2I5M3I248M1I200M	2.7.10.2	2.7.10.2	503	True
P07948	P06239	2923	0.629	518	0.9252	0.8662	0.8662	20M6D4M1I10M6I20M1I249M1I200M	2.7.10.2	2.7.10.2	503	True
P07948	P06240	2905	0.631	518	0.9144	0.853	0.853	20M6D4M1I31M7I248M1I200M	2.7.10.2	2.7.10.2	503	True
P07948	P00528	2082	0.437	523	0.8325	0.7465	0.7465	13M2I35M2D14M1D31M1D137M1I3M5D231M2D45M	2.7.10.2	2.7.10.2	509	True
P07948	P05532	556	0.262	458	0.5942	0.2444	0.2444	20M1I25M13D12M10D17M1I7M1I25M1D5M5D14M2D14M1D35M13D6M27D2M33D48M3D3M2I54M1D57M	2.7.10.2	2.7.10.1	344	True
P07948	P50528	452	0.213	295	0.5823	0.3203	0.3203	20M6D10M2D31M6D4M2I51M2I62M1I14M1I4M3D19M1I21M1D34M	2.7.10.2	2.7.11.21	270	False
P07948	P05986	428	0.207	313	0.5635	0.5194	0.5194	5M7I43M1D13M4D50M2I68M4I7M1I6M1D17M1I21M1I23M11D3M3D6M1D14M	2.7.10.2	2.7.11.11	276	False
P07948	P32491	355	0.184	554	0.4921	0.4498	0.4498	38M2D28M5I4M3I9M4I7M20I20M4I21M7I7M6D22M1I9M2I5M4I3M13I8M2D22M1D29M3D19M2D19M2D55M2D3M3I10M2I32M1I5M6D22M5D27M15D6M2D7M	2.7.10.2	2.7.12.2	437	False
P07948	P32490	340	0.177	542	0.4761	0.4407	0.4407	56M7I8M1I16M16I11M9I5M4I9M5I9M4I23M12I10M1I24M3D3M3D2M9D23M1D29M3D19M2D19M2D54M5D12M8I31M1I6M6D13M2I10M7D21M2I3M3D10M	2.7.10.2	2.7.12.2	426	False
P07948	P40376	293	0.157	533	0.5053	0.4421	0.4421	60M20I7M5I6M4I6M10I17M7I10M4I6M6I51M17D3M7I13M2I25M1D10M6D2M2I49M2I54M1D14M4I31M1I21M1I27M3D18M	2.7.10.2	2.7.11.11	430	False
P07948	O60231	120	0.081	61	0.7534	0.03795	0.03795	61M	2.7.10.2	3.6.4.13	61	False
P07948	P22830	91	0.132	68	0.5889	0.06255	0.06255	7M3D9M1I20M2D26M	2.7.10.2	4.99.1.1	62	False
P07948	P27619	90	0.173	98	0.4519	0.03557	0.03557	11M1I22M1I31M5I17M2I8M	2.7.10.2	3.6.5.5	89	False
P07948	P13382	83	0.121	396	0.2447	0.03208	0.03208	18M14D15M3D16M1D5M6D4M3D8M5I7M2I10M7D4M1D4M4I7M5I8M1D42M4I4M2D22M1D9M16I19M4D8M10D12M1D15M11D18M2D11M1D6M5D7M3D5M	2.7.10.2	2.7.7.7	284	False
P07948	P32378	66	0.083	60	0.6381	0.04173	0.04173	29M2I10M3I16M	2.7.10.2	2.5.1.39	55	False
P07948	P21932	55	0.061	65	0.4669	0.02338	0.02338	43M9I7M3I3M	2.7.10.2	4.6.1.1	53	False
P08103	P08103	4386	1.0	524	1.0	1.0	1.0	524M	2.7.10.2	2.7.10.2	524	True
P08103	P07948	3238	0.701	512	0.9411	0.9136	0.9136	7M3D43M2D5M3D248M1D200M	2.7.10.2	2.7.10.2	503	True
P08103	P06239	2857	0.653	511	0.9082	0.8525	0.8525	11M1I16M1I23M1D4M7D447M	2.7.10.2	2.7.10.2	501	True
P08103	P06240	2829	0.65	510	0.9022	0.8445	0.8445	11M1I44M7D447M	2.7.10.2	2.7.10.2	502	True
P08103	P00528	2017	0.43	551	0.8193	0.74	0.74	28M9D19M3D11M2D3M6D45M1D138M1I2M5D75M1D155M2D45M	2.7.10.2	2.7.10.2	521	True
P08103	P05532	542	0.251	457	0.594	0.2433	0.2433	20M1I25M1I17M21D5M1D42M5D3M1D14M2D14M1D14M1D20M13D6M8D2M52D49M3D2M2I54M1D57M	2.7.10.2	2.7.10.1	344	True
P08103	P50528	429	0.195	292	0.5759	0.3143	0.3143	27M10D29M5D4M1I27M1I3M2D20M2I62M1I14M1I4M3D19M1I21M1D34M	2.7.10.2	2.7.11.21	264	False
P08103	P05986	361	0.186	338	0.5339	0.5008	0.5008	21M13D2M5D28M1D8M4I2M8D26M1I3M2D18M2I65M4I10M1I6M1D17M1I21M1I23M11D3M3D4M1D11M4I7M	2.7.10.2	2.7.11.11	275	False
P08103	P32491	320	0.156	563	0.5157	0.4333	0.4333	79M5I5M11D10M5I6M7I7M1I12M8I17M8I7M21I6M4I4M8I13M15I7M2D24M1D28M3D19M3D19M2D57M5I11M2D32M1I5M6D11M11D8M6I22M2I3M3D11M	2.7.10.2	2.7.12.2	423	False
P08103	P32490	307	0.148	567	0.5159	0.4289	0.4289	77M10I13M3I6M34I6M7I10M4I6M9I2M9I7M11I17M4I15M6D4M3D2M9D23M1D28M3D19M3D19M2D57M4I7M1D15M1I2M1D19M2D6M3D11M11D8M6I22M2I3M3D11M	2.7.10.2	2.7.12.2	415	False
P08103	P40376	249	0.161	571	0.4823	0.425	0.425	10M1I11M4I14M3I28M3I16M14D13M20I8M5I6M7I6M8I5M23I33M21D11I13M2I25M1D13M4D27M1I3M2D18M2I54M1D12M4I33M1I21M1I23M11D2M3D8M1D6M2I7M	2.7.10.2	2.7.11.11	415	False
P08103	P27619	103	0.182	93	0.5796	0.02908	0.02908	43M1I35M3I11M	2.7.10.2	3.6.5.5	89	False
P08103	P32378	94	0.25	52	0.6847	0.06952	0.06952	31M1D20M	2.7.10.2	2.5.1.39	51	False
P08103	P13382	87	0.106	404	0.282	0.02907	0.02907	13M12D57M6D8M3I20M4I5M5I11M11D10M9I6M4I12M2I8M6I6M4I7M9D16M10I4M1I18M5D10M4D12M1D15M11D18M2D10M1I2M11D15M	2.7.10.2	2.7.7.7	283	False
P08103	O60231	84	0.121	74	0.6361	0.02771	0.02771	16M1I26M6I16M1I8M	2.7.10.2	3.6.4.13	66	False
P08103	P21932	82	0.138	65	0.7255	0.01984	0.01984	18M2I22M8I15M	2.7.10.2	4.6.1.1	55	False
P08103	P22830	81	0.158	63	0.6059	0.05526	0.05526	7M5D16M1I34M	2.7.10.2	4.99.1.1	57	False
P08394	P08394	10124	1.0	1180	1.0	1.0	1.0	1180M	3.1.11.5	3.1.11.5	1180	True
P08394	O60231	44	0.168	619	0.1931	0.0891	0.0891	8M3I16M6I9M2D11M2I5M2I6M2D10M11I8M1D8M1D6M13D8M2I13M3I14M20I5M5I2M1I13M4I8M3D9M5I8M5D3M4D8M20D10M12D16M22D8M20D13M2I5M3I6M5I21M6D3M3I10M11I8M33I3M1I5M1D1M1D2M4I3M6I1M3I1M3I10M3I3M4I8M3I5M8I3M5I22M	3.1.11.5	3.6.4.13	345	False
P08394	P39453	36	0.136	687	0.2523	0.05128	0.05128	25M8D5M4D8M3I16M9D1M7I15M9I6M6D12M4I17M3D6M14I2M5D52M3D6M4D5M6I1M5I7M10I11M2I15M7D11M4I13M2I8M18I8M15I8M4I6M2D7M20I13M9I4M10I2M7I10M1I10M1I11M23I8M1D8M10I3M6D3M2D10M1I15M1D7M4I24M12D3M8D7M3D5M	3.1.11.5	2.7.13.3	414	False
P08394	P27619	26	0.113	804	0.1991	0.06438	0.06438	4M5I5M1I2M1I5M1D8M1I19M4I14M3D19M4I6M1D16M2I5M1I10M8I12M12I2M5I9M2I6M1I11M8I4M1I7M1I14M33I5M2D5M10I14M15I9M2I12M8I3M5I1M20I9M3I3M1D5M16D5M6I15M4I5M11I5M9D4M4D8M28D3M1D9M28I6D8M10D5M9I16M3I2M6D5M3I6M10I10M13I6M9D10M6I3M5I12M2D11M10I5M3D17M3D18M1D5M	3.1.11.5	3.6.5.5	437	False
P08394	P21932	36	0.108	591	0.2098	0.0466	0.0466	6M8D25M9I6M7D3M7D13M19D12M13D5M1I17M4D12M14D16M5D4M6D29M6I7M1D7M1D11M6I5M2I10M1I14M5I25M4I9M6I10M16I9M3I3M9I13M19I1M15D7M16D13M3D3M16I2M1D3M2D3M7D5M3I9M4D5M2D9M2D11M3D3M	3.1.11.5	4.6.1.1	345	False
P13382	P13382	11862	1.0	1468	1.0	1.0	1.0	1468M	2.7.7.7	2.7.7.7	1468	True
P13382	P40376	150	0.168	178	0.7037	0.06045	0.06045	26M8I4M5I12M2I35M8I15M6I57M	2.7.7.7	2.7.11.11	149	False
P13382	P32490	124	0.157	363	0.4949	0.06459	0.06459	2M2D11M1I24M6I11M4I20M3I10M7I6M9I15M1I9M1I21M2D19M1I7M19D5M1I14M5I2M1D9M8D4M3I12M1I9M1D5M11I11M1I18M3D3M6I11M2I6M	2.7.7.7	2.7.12.2	264	False
P13382	P32491	121	0.169	337	0.5068	0.0625	0.0625	5M5D76M11I20M2I4M4I29M6I17M1I6M6D12M8D5M2D8M5D14M1I11M1D3M11I11M1I16M5I1M4D3M2D3M5I4M1I8M	2.7.7.7	2.7.12.2	256	False
P13382	P27619	96	0.16	125	0.6551	0.03327	0.03327	13M3I4M5I23M2I39M1I10M4I21M	2.7.7.7	3.6.5.5	110	False
P13382	P08103	88	0.131	144	0.5107	0.06513	0.06513	31M10I16M1I26M1D5M8I4M1D8M8D4M7D8M1D5M	2.7.7.7	2.7.10.2	107	False
P13382	P00528	79	0.145	158	0.4958	0.0378	0.0378	11M2I26M2I25M1I7M1I27M8I3M1I9M1D3M7D4M8D7M1D4M	2.7.7.7	2.7.10.2	126	False
P13382	P07948	61	0.169	136	0.4764	0.04235	0.04235	34M1I10M3I5M5I10M16I3M2D3M1I12M8D4M7D7M1D4M	2.7.7.7	2.7.10.2	92	False
P13382	P50528	56	0.128	419	0.5189	0.03851	0.03851	13M10D2M4D24M1D11M18D22M2D5M2D12M2I20M1I4M9I5M7I8M1D13M4D18M20D9M3I8M1D8M41D15M21D20M22I15M5D13M	2.7.7.7	2.7.11.21	245	False
P13382	P06239	53	0.123	113	0.4413	0.04901	0.04901	11M1I23M1D22M3I7M1I12M9D4M7D8M1D3M	2.7.7.7	2.7.10.2	90	False
P13382	P05986	51	0.123	194	0.3688	0.06602	0.06602	6M5I41M1I21M2D3M3D1M3I13M1I9M1D5M11I5M5I17M5D3M3D2M5I1M2D5M7I8M	2.7.7.7	2.7.11.11	140	False
P13382	P06240	51	0.115	113	0.4379	0.04022	0.04022	11M1I35M1D10M3I3M1D4M1I12M8D4M7D8M1D3M	2.7.7.7	2.7.10.2	90	False
P13382	O60231	39	0.127	432	0.5211	0.02296	0.02296	15M20I4M1I11M24I4M17I6M2I8M4D23M6I17M2I14M12I17M1I5M10D2M20D4M23D1M35D5M3D12M12D23M4D4M15D23M1D22M	2.7.7.7	3.6.4.13	220	False
P13382	P32378	68	0.111	81	0.575	0.06111	0.06111	40M3I24M8D6M	2.7.7.7	2.5.1.39	70	False
P13382	P22830	63	0.116	103	0.5627	0.05222	0.05222	68M14D7M6D8M	2.7.7.7	4.99.1.1	83	False
P13382	P21932	62	0.18	72	0.596	0.01925	0.01925	29M4I9M2I18M3D7M	2.7.7.7	4.6.1.1	63	False
P13382	P05532	45	0.08	300	0.5677	0.02638	0.02638	9M7I62M59D6M17D1M19D12M7D12M9D6M1D7M5D12M2D5M2I15M5I4M2I14M	2.7.7.7	2.7.10.1	165	False
P15917	P15917	6672	1.0	809	1.0	1.0	1.0	809M	3.4.24.83	3.4.24.83	809	True
P15917	P21932	39	0.106	583	0.304	0.04041	0.04041	26M1I47M10I14M2D6M5D7M9I1M10I1M3I7M31I13M3D9M5I8M7D8M2I44M2I6M18D8M5I7M1D3M1I2M2D4M4D21M3I6M5I9M2I6M6I6M16D15M5I12M5I12M26I13M3D5M13D2M5I4M2D14M6I5M2I5M3D4M	3.4.24.83	4.6.1.1	360	False
P15917	P39453	31	0.095	451	0.2822	0.04122	0.04122	31M12I13M1I11M9I2M10D5M19D13M31I8M2D11M1D21M4I7M18I4M6I6M6D9M7I8M4I9M6I20M6I5M8I40M6I11M8I13M6I2M13I8M1D10M	3.4.24.83	2.7.13.3	267	False
P15917	P27619	26	0.116	959	0.1953	0.0692	0.0692	11M8D15M11I7M2I2M1I1M16D7M8D4M5D3M9D7M7I1M8D6M7I8M10D2M1I3M1I3M2I11M14D4M1D5M5I8M8D3M3D6M2I3M3I7M8D5M1I8M1D20M1D28M3D8M15D12M1D2M15D11M4D3M6I10M2I7M1I3M8D2M1I6M3D13M1I13M8I11M6I5M1D8M5I9M1I8M3I5M20I3M1I19M16D7M9D5M18I10M3D4M2D3M17D8M1D14M3I1M1I3M32I1M11I3M4I5M11I7M4I5M2D5M4D14M8I3M13I9M12I8M9D10M4D3M8I8M6I9M4D18M	3.4.24.83	3.6.5.5	509	False
P15917	P40376	102	0.12	100	0.5953	0.07384	0.07384	14M5D18M9D40M10D4M	3.4.24.83	2.7.11.11	76	False
P15917	O60231	76	0.15	120	0.541	0.02906	0.02906	46M4D29M5D1M7I6M2D8M4I8M	3.4.24.83	3.6.4.13	98	False
P15917	P32378	59	0.072	527	0.3443	0.09335	0.09335	8M2D35M7D16M7D12M13I2M1D5M2I8M1D8M3I1M23I4M27I27M9I7M16I2M6I5M1D8M1D15M5D7M3D4M20D12M5D10M3I3M1D9M14I4M8I3M6D14M12I15M6D7M5D28M13I1M9I10M1D7M	3.4.24.83	2.5.1.39	297	False
P15917	P08394	38	0.099	372	0.2718	0.05075	0.05075	8M4I13M3D4M8D9M1D16M4D11M2D9M1I8M14D10M10D12M1D5M9D9M2I6M6D3M3D5M11D18M2D7M5D15M21D7M7D31M6I2M15I5M4D20M	3.4.24.83	3.1.11.5	233	False
P16641	P16641	6639	1.0	746	1.0	1.0	1.0	746M	2.7.3.4	2.7.3.4	746	True
P16641	O15992	2160	0.429	717	0.7841	0.4882	0.4882	12M1D41M1D34M1I3M1I216M3D29M2D10M6I3M8I9M1I42M1D35M1I2M1I193M1I18M3D39M	2.7.3.4	2.7.3.3	686	True
P16641	P51545	1659	0.472	349	0.8344	0.9376	0.9376	54M1D44M2I248M	2.7.3.4	2.7.3.3	346	True
P16641	P51541	1617	0.482	348	0.8202	0.91	0.91	54M1D46M2I245M	2.7.3.4	2.7.3.3	345	True
P17054	P17054	4708	1.0	524	1.0	1.0	1.0	524M	1.3.99.28	1.3.99.28	524	True
P20425	P20425	1596	1.0	195	1.0	1.0	1.0	195M	2.7.4.14	2.7.4.14	195	True
P20425	P30085	1027	0.507	193	0.9372	0.9418	0.9418	43M1D34M5D110M	2.7.4.14	2.7.4.14	187	True
P20425	O04905	953	0.553	186	0.9101	0.8836	0.8836	103M2I21M2I58M	2.7.4.14	2.7.4.14	182	True
P20425	Q9Y3D8	196	0.217	198	0.504	0.6226	0.6226	8M1I42M8I1M2D17M3I7M5D3M12I3M3I22M7I2M3I21M4D10M1I13M	2.7.4.14	2.7.4.3	149	True
P20425	O60231	51	0.117	230	0.3169	0.06869	0.06869	15M30D11M6D3M16D10M5I8M6D33M2I3M1I9M2I2M2I4M7D2M8D1M1D15M5I10D13M	2.7.4.14	3.6.4.13	129	False
P20425	P22830	35	0.102	323	0.2778	0.09389	0.09389	7M1D6M2D3M1D4M3D4M21D7M7I5M2I19M7I18M1I2M1I1M2D14M2I9M1D2M10D14M2I2M5D2M23D3M27D11M24D14M2D7M3D8M3D6M1D4M	2.7.4.14	4.99.1.1	172	False
P21932	P21932	9119	1.0	1144	1.0	1.0	1.0	1144M	4.6.1.1	4.6.1.1	1144	True
P21932	P32378	74	0.131	450	0.3077	0.1069	0.1069	66M3D2M9I26M7I7M4I8M3D4M4D7M7I2M1I11M2D6M3D18M3D9M4D15M11D7M4D6M2D2M3I3M10I13M1D7M1I6M4I7M3D3M3I4M1D5M9I5M26I14M5D19M2D1M1I9M2I9M4I7M	4.6.1.1	2.5.1.39	308	False
P21932	O60231	64	0.15	300	0.3896	0.05333	0.05333	5M6D24M2D29M12D15M3D5M6D6M12D24M15I10M30I18M2I9M1D16M1D7M9I33M	4.6.1.1	3.6.4.13	201	False
P21932	P39453	48	0.104	727	0.2333	0.06274	0.06274	19M10D24M9I5M2D3M3I14M3D2M10D10M1I22M4D9M2I8M14I11M6D3M6D7M17I13M4D4M3D10M3D13M14D14M1I3M1D9M4D14M1D4M4I28M5D18M17D6M6D7M1I2M5D10M19D13M9I2M1D4M2I10M15D1M5D14M4I4M7D3M1I9M1D1M2D9M5D13M8I3M1D11M22I5M21I5M29I20M	4.6.1.1	2.7.13.3	419	False
P21932	Q9Y2Q0	47	0.127	345	0.2326	0.06122	0.06122	6M3I14M1D5M2I9M6D10M5D12M7D3M1D8M3D2M2D10M2I5M4I6M2D4M1I5M15I23M7D8M5I35M17I4M2D7M18D11M2D8M2D12M1I7M4I11M4D4M	4.6.1.1	3.6.3.1	229	False
P21932	P29468	39	0.111	546	0.2502	0.1058	0.1058	2M1I17M2I2M4I7M2I7M1D21M1D5M7I5M3I6M2I1M5D14M24I5M7I1M1D26M8D26M2I14M14I15M4I21M4I3M1D4M31D7M6D5M11D5M8I2M4D8M2I5M5I7M4I3M1I10M4I9M2D10M3I7M3I2M24I2M12I12M6I9M5D17M	4.6.1.1	2.7.7.19	322	False
P21932	P27619	39	0.106	659	0.2725	0.06518	0.06518	3M1I3M3D6M1D10M6D7M8D28M12D11M1I4M1I9M11I13M3D53M1I3M7D6M8I5M2D5M19D8M3D7M4D5M18D4M18D6M1D8M28I1M9D5M3D10M3I2M2D7M1D3M26D6M5D9M29I1M11D11M10I9M5I6M14I15M35D12M6D43M	4.6.1.1	3.6.5.5	344	False
P21932	P15917	35	0.108	592	0.277	0.05407	0.05407	26M1D15M2I15M6I14M16D17M5I7M9D1M10D1M3D7M31D19M8D6M13I10M2D44M2D6M18I8M5D13M2I9M4I10M3I1M6D8M5D9M2D6M6D6M8I17M3I12M3I2M8D10M26D13M3I5M13I2M5D4M2I14M6D5M2D5M3I4M	4.6.1.1	3.4.24.83	351	False
P21932	P40376	33	0.122	448	0.3403	0.05812	0.05812	50M1I19M4I8M3I3M6I2M4D3M5D4M17D6M18D3M1D4M6D5M21D6M3I7M6I3M3I13M1I3M4I5M4D6M11D6M2I1D2M11D1M3I11M4D14M1I10M8I6M1I6M11D6M4I5M2D3M2D11M7I1M5I17M13I6M	4.6.1.1	2.7.11.11	255	False
P21932	P08103	98	0.148	54	0.6888	0.04575	0.04575	49M1D4M	4.6.1.1	2.7.10.2	53	False
P21932	P05986	73	0.08	470	0.2904	0.07686	0.07686	17M1I8M2D25M16I5M17I9M8D3M17D6M18D3M1D4M6D5M21D7M3I6M6I3M3I15M5I6M4D6M11D10M9D1M3I11M4D14M1I10M8I6M1I6M11D7M5I3M3D3M2D12M12I18M3I2M17D7M2D12M	4.6.1.1	2.7.11.11	250	False
P21932	P13382	71	0.181	55	0.6285	0.01348	0.01348	3M1D11M1D39M	4.6.1.1	2.7.7.7	53	False
P21932	P32490	50	0.075	475	0.2925	0.06921	0.06921	17M8D8M2D17M3I17M5I14M28D3M4I8M6D5M21D5M1I15M31D5M5I2M2I4M8I5M3D16M1I8M4D3M17D16M1D9M4D14M1I10M1I17M10D3M2D8M1I12M1I8M12I3M8I6M7I2M8I10M	4.6.1.1	2.7.12.2	270	False
P21932	P32491	47	0.1	436	0.2861	0.07663	0.07663	14M2D14M4D23M18I9M8D5M5D4M9I5M6D2M5D3M16D16M31D5M2I2M5I3M8I5M3D17M1I4M4D7M17D13M1D12M4D14M1I10M16D13M5D10M4D4M2D3M3I6M3I6M1D7M2I4M4I6M	4.6.1.1	2.7.12.2	246	False
P21932	P05532	42	0.08	424	0.331	0.04399	0.04399	5M24D8M2I14M5D44M47I3M6I8M9I7M19I4M6D3M9I9M3D5M10D5M4I15M4D23M2I7M4I3M17D18M5I7M4I23M1I1M6D5M4I16M	4.6.1.1	2.7.10.1	233	False
P21932	P22830	38	0.106	470	0.2734	0.06817	0.06817	8M4D31M3D22M13D10M2D4M7D13M6D2M7D15M15D6M2D1M2D2M2D7M5D6M3D17M2D1M5D22M10I6M7I2M13D18M7I6M2D6M4D5M1I2M2D1M1D14M14D8M1I12M13D10M10I9M3D1M10I2M4I5M1D15M	4.6.1.1	4.99.1.1	289	False
